date,open,high,low,close,volume,daily_return,log_return
2025-06-27,106984.01253775663,106984.01253775663,106984.01253775663,106984.01253775663,24320699663.15122,-0.23733812029841372,-0.0023762021364690535
2025-06-28,107078.91560644074,107078.91560644074,107078.91560644074,107078.91560644074,25194306261.888832,0.08870771102422736,0.0008866838898698613
2025-06-29,107331.58548463577,107331.58548463577,107331.58548463577,107331.58548463577,8960877693.57604,0.23596604127342768,0.002356880785894092
2025-06-30,108396.61631317894,108396.61631317894,108396.61631317894,108396.61631317894,14881078675.366829,0.9922809056944537,0.009873901256208309
2025-07-01,107132.79910701896,107132.79910701896,107132.79910701896,107132.79910701896,22489515582.41552,-1.1659194254814764,-0.011727695627927815
2025-07-02,105613.39974163055,105613.39974163055,105613.39974163055,105613.39974163055,25033160828.30909,-1.418239211570138,-0.014283923352522546
2025-07-03,108824.44423167943,108824.44423167943,108824.44423167943,108824.44423167943,36395184773.06136,3.040376029844971,0.02995072571926072
2025-07-04,109602.20483914016,109602.20483914016,109602.20483914016,109602.20483914016,29892049537.628605,0.7146929285528403,0.0071215110229168
2025-07-05,108040.8919400104,108040.8919400104,108040.8919400104,108040.8919400104,24248906784.57383,-1.4245269074844358,-0.014347706920517077
2025-07-06,108217.46849992426,108217.46849992426,108217.46849992426,108217.46849992426,10042942280.966904,0.16343493351749228,0.0016330152396878113
2025-07-07,109215.19771840284,109215.19771840284,109215.19771840284,109215.19771840284,14638669497.351297,0.9219668804942183,0.009177427096375885
2025-07-08,108300.71675785031,108300.71675785031,108300.71675785031,108300.71675785031,25493246475.80407,-0.8373202444868499,-0.008408454624810834
2025-07-09,108953.19187727802,108953.19187727802,108953.19187727802,108953.19187727802,20488865138.27645,0.6024661137622678,0.00600658543038583
2025-07-10,111327.53054245669,111327.53054245669,111327.53054245669,111327.53054245669,37078460440.66385,2.1792281843868055,0.021558224395983913
2025-07-11,115879.65030112496,115879.65030112496,115879.65030112496,115879.65030112496,56204086624.04028,4.088943441471771,0.040075573055180266
2025-07-12,117571.02510036016,117571.02510036016,117571.02510036016,117571.02510036016,64185145923.88688,1.459596050592138,0.014490464776393826
2025-07-13,117418.95745007684,117418.95745007684,117418.95745007684,117418.95745007684,24351256098.393543,-0.12934109416288253,-0.0012942481195153408
2025-07-14,119117.55666327637,119117.55666327637,119117.55666327637,119117.55666327637,27310851454.97692,1.4466141158864687,0.014362504821765217
2025-07-15,119833.67446712355,119833.67446712355,119833.67446712355,119833.67446712355,68915956378.80447,0.6011857730355619,0.005993858616387011
2025-07-16,117678.19493404306,117678.19493404306,117678.19493404306,117678.19493404306,80299520980.2335,-1.7987260614893752,-0.018150997814561597
2025-07-17,118748.1627367753,118748.1627367753,118748.1627367753,118748.1627367753,50374263848.76278,0.9092319977646923,0.009051233694986961
2025-07-18,119445.36520434043,119445.36520434043,119445.36520434043,119445.36520434043,49282617205.72662,0.5871269512696342,0.005854100778583816
2025-07-19,117988.94664455787,117988.94664455787,117988.94664455787,117988.94664455787,58896449260.69391,-1.2193177669899469,-0.012268124308958288
2025-07-20,117901.62655900871,117901.62655900871,117901.62655900871,117901.62655900871,23934511126.349533,-0.07400700492072865,-0.0007403440362342218
2025-07-21,117256.9208222684,117256.9208222684,117256.9208222684,117256.9208222684,36702153882.06748,-0.546816660258409,-0.005483171751014114
2025-07-22,117482.46977767294,117482.46977767294,117482.46977767294,117482.46977767294,46344384345.39471,0.19235449287162698,0.0019216972851407545
2025-07-23,119955.79570607653,119955.79570607653,119955.79570607653,119955.79570607653,58939000420.94166,2.1052723296370646,0.020834176729180337
2025-07-24,118629.05588130427,118629.05588130427,118629.05588130427,118629.05588130427,45225685167.61703,-1.1060239457067356,-0.011121858675621387
2025-07-25,118354.43517438594,118354.43517438594,118354.43517438594,118354.43517438594,51940414419.3327,-0.23149531527343337,-0.002317636799261307
2025-07-26,117540.80837085741,117540.80837085741,117540.80837085741,117540.80837085741,91617702596.10347,-0.6874493569503426,-0.006898231754977947
2025-07-27,117959.54234360624,117959.54234360624,117959.54234360624,117959.54234360624,25145925063.881348,0.3562456125260516,0.003556125608774862
2025-07-28,119418.91405141471,119418.91405141471,119418.91405141471,119418.91405141471,30220402191.467663,1.2371798659216893,0.012295893373563613
2025-07-29,118003.30201607826,118003.30201607826,118003.30201607826,118003.30201607826,43433742203.62158,-1.1854169388334723,-0.0119249902926788
2025-07-30,117853.30892863822,117853.30892863822,117853.30892863822,117853.30892863822,42860287143.68828,-0.12710922904479727,-0.0012719008134642613
2025-07-31,117833.24087995925,117833.24087995925,117833.24087995925,117833.24087995925,43054424656.58649,-0.01702798916839443,-0.00017029439095067933
2025-08-01,115700.00243915782,115700.00243915782,115700.00243915782,115700.00243915782,45238249453.35885,-1.810387650268086,-0.018269756775456565
2025-08-02,113234.6051343189,113234.6051343189,113234.6051343189,113234.6051343189,65794680822.25255,-2.130853286831491,-0.021538837162310046
2025-08-03,112554.90232221723,112554.90232221723,112554.90232221723,112554.90232221723,33543439044.09785,-0.6002606811719935,-0.006020694876003845
2025-08-04,114199.10966460757,114199.10966460757,114199.10966460757,114199.10966460757,24689273719.085533,1.4608047348158903,0.014502377666562469
2025-08-05,115138.68613070177,115138.68613070177,115138.68613070177,115138.68613070177,32488023582.82734,0.822752882096589,0.008193867214237689
2025-08-06,114128.35408881678,114128.35408881678,114128.35408881678,114128.35408881678,37316213251.97167,-0.877491376563122,-0.008813640034313954
2025-08-07,115022.09576830892,115022.09576830892,115022.09576830892,115022.09576830892,32052509631.058872,0.7831022243575125,0.007800518933461039
2025-08-08,117463.47451085235,117463.47451085235,117463.47451085235,117463.47451085235,38289687095.00489,2.122530220159735,0.021003183008915835
2025-08-09,116688.36663186055,116688.36663186055,116688.36663186055,116688.36663186055,33017415812.97353,-0.6598714044681042,-0.006620581810712342
2025-08-10,116510.08393213755,116510.08393213755,116510.08393213755,116510.08393213755,27638785406.21056,-0.15278532459491734,-0.0015290216039244111
2025-08-11,119266.92516880555,119266.92516880555,119266.92516880555,119266.92516880555,37157754754.85189,2.366182517106208,0.023386223216768684
2025-08-12,118773.79960860992,118773.79960860992,118773.79960860992,118773.79960860992,61739781527.95854,-0.4134637993707724,-0.004143209243545801
2025-08-13,120202.53485503166,120202.53485503166,120202.53485503166,120202.53485503166,46941089789.57991,1.202904387272108,0.011957269932425033
2025-08-14,123560.99363577305,123560.99363577305,123560.99363577305,123560.99363577305,61818118105.53991,2.7939999641370283,0.027556799221989368
2025-08-15,118405.59579823953,118405.59579823953,118405.59579823953,118405.59579823953,73822008367.99681,-4.17235058236124,-0.04261892660236773
2025-08-16,117339.79190213277,117339.79190213277,117339.79190213277,117339.79190213277,44268714220.021,-0.9001296677927928,-0.009042053107019143
2025-08-17,117501.21653394958,117501.21653394958,117501.21653394958,117501.21653394958,23202714236.542347,0.13757023870593077,0.001374756975501056
2025-08-18,117542.83687778088,117542.83687778088,117542.83687778088,117542.83687778088,20906566026.645443,0.03542120248538616,0.0003541493065845258
2025-08-19,116256.41276740946,116256.41276740946,116256.41276740946,116256.41276740946,47337926940.98573,-1.0944300346511282,-0.011004629780993555
2025-08-20,112778.34483555844,112778.34483555844,112778.34483555844,112778.34483555844,46156885037.403885,-2.9917213588978364,-0.030373864311054568
2025-08-21,114252.39755195397,114252.39755195397,114252.39755195397,114252.39755195397,42166369117.006935,1.307035245591548,0.01298567246600658
2025-08-22,112414.39987336512,112414.39987336512,112414.39987336512,112414.39987336512,32048202090.65466,-1.6087169442138394,-0.016217972685370185
2025-08-23,116834.24948202295,116834.24948202295,116834.24948202295,116834.24948202295,50878158870.82928,3.931746834601957,0.0385642172704887
2025-08-24,115359.98346714744,115359.98346714744,115359.98346714744,115359.98346714744,27306719885.257973,-1.2618440409482456,-0.01269872905536785
2025-08-25,113399.54847314971,113399.54847314971,113399.54847314971,113399.54847314971,40682656776.69001,-1.6994064450052804,-0.017140120653864447
2025-08-26,110185.35443900425,110185.35443900425,110185.35443900425,110185.35443900425,52854872363.936554,-2.834397559269386,-0.028753421508166236
2025-08-27,111842.70999260596,111842.70999260596,111842.70999260596,111842.70999260596,43023800053.0546,1.504152309569573,0.014929521110869187
2025-08-28,111216.08479629169,111216.08479629169,111216.08479629169,111216.08479629169,36957904262.995804,-0.5602736167209299,-0.005618490365456383
2025-08-29,112525.59740669793,112525.59740669793,112525.59740669793,112525.59740669793,34222495087.206894,1.1774489389774878,0.011705709462147317
2025-08-30,108480.30666639366,108480.30666639366,108480.30666639366,108480.30666639366,51702115726.38959,-3.594996012936935,-0.03661207713930276
2025-08-31,108781.95727925687,108781.95727925687,108781.95727925687,108781.95727925687,27799981330.792213,0.2780694691349561,0.002776835711973373
2025-09-01,108253.36092385623,108253.36092385623,108253.36092385623,108253.36092385623,26140904019.246822,-0.48592282086233896,-0.004871072643467461
2025-09-02,109162.68557992298,109162.68557992298,109162.68557992298,109162.68557992298,42999610648.39302,0.8399966969213635,0.008364883575988174
2025-09-03,111190.18209845416,111190.18209845416,111190.18209845416,111190.18209845416,50235464642.845955,1.8573164518261631,0.01840278966506748
2025-09-04,111711.51977725117,111711.51977725117,111711.51977725117,111711.51977725117,36406080683.42747,0.4688702446187243,0.0046777447192040454
2025-09-05,110724.736377486,110724.736377486,110724.736377486,110724.736377486,38708366685.43147,-0.8833318190754058,-0.008872563226067696
2025-09-06,110662.18112628513,110662.18112628513,110662.18112628513,110662.18112628513,56020470627.40665,-0.05649618436445181,-0.0005651214947209147
2025-09-07,110209.1888247784,110209.1888247784,110209.1888247784,110209.1888247784,19340758702.076332,-0.409346984576231,-0.004101871027946603
2025-09-08,111131.9923868407,111131.9923868407,111131.9923868407,111131.9923868407,22147049159.335133,0.8373199838440648,0.008338339062985823
2025-09-09,112025.12878118771,112025.12878118771,112025.12878118771,112025.12878118771,37159847899.8603,0.8036717196953314,0.00800459477640216
2025-09-10,111547.43956434788,111547.43956434788,111547.43956434788,111547.43956434788,45338021458.38368,-0.4264125576439848,-0.004273242887375728
2025-09-11,113975.32489468766,113975.32489468766,113975.32489468766,113975.32489468766,52205187155.05567,2.1765495826905124,0.021532009314367776
2025-09-12,115503.16663193036,115503.16663193036,115503.16663193036,115503.16663193036,43752917632.95067,1.3405021996247157,0.01331596963871686
2025-09-13,116160.14344594491,116160.14344594491,116160.14344594491,116160.14344594491,51192951485.864395,0.5687954998741418,0.00567183966270053
2025-09-14,115970.58488443034,115970.58488443034,115970.58488443034,115970.58488443034,30063858747.76022,-0.16318726534870764,-0.0016332056080044016
2025-09-15,115373.55555886829,115373.55555886829,115373.55555886829,115373.55555886829,26889399414.610912,-0.5148109981138904,-0.00516140715583896
2025-09-16,115397.25272727509,115397.25272727509,115397.25272727509,115397.25272727509,46947581231.08198,0.020539514702488937,0.00020537405632958024
2025-09-17,116762.8496864193,116762.8496864193,116762.8496864193,116762.8496864193,39964451595.099724,1.1833877556614025,0.0117644047787177
2025-09-18,116455.94648225319,116455.94648225319,116455.94648225319,116455.94648225319,54740952295.37868,-0.2628431945523202,-0.002631892337702904
2025-09-19,117145.49508952006,117145.49508952006,117145.49508952006,117145.49508952006,43642467075.25838,0.5921111184923111,0.005903650297425997
2025-09-20,115655.81046441344,115655.81046441344,115655.81046441344,115655.81046441344,34296721252.33001,-1.2716533606078717,-0.01279808078883773
2025-09-21,115715.51536781774,115715.51536781774,115715.51536781774,115715.51536781774,18774953731.290394,0.05162291731350965,0.0005160959726948292
2025-09-22,115304.47999407038,115304.47999407038,115304.47999407038,115304.47999407038,18659113982.495464,-0.35521198038208635,-0.0035584435609744393
2025-09-23,112696.74101711863,112696.74101711863,112696.74101711863,112696.74101711863,69152342029.46799,-2.2616111508294012,-0.022875778329719713
2025-09-24,112022.16587861195,112022.16587861195,112022.16587861195,112022.16587861195,46154878824.043465,-0.5985755510039215,-0.0060037419554456895
2025-09-25,113320.56908541008,113320.56908541008,113320.56908541008,113320.56908541008,46677543220.334526,1.1590591885226376,0.011523935538344125
2025-09-26,108963.53013595635,108963.53013595635,108963.53013595635,108963.53013595635,74481796351.47305,-3.8448791641434665,-0.03920745654824252
2025-09-27,109710.20874667744,109710.20874667744,109710.20874667744,109710.20874667744,55257214020.568245,0.6852555252105486,0.006829183206768601
2025-09-28,109654.81021075726,109654.81021075726,109654.81021075726,109654.81021075726,23294896964.31016,-0.05049533361849434,-0.0005050808680543746
2025-09-29,112142.57362752674,112142.57362752674,112142.57362752674,112142.57362752674,31274654338.51212,2.268722559446301,0.0224336978888705
2025-09-30,114309.15041119447,114309.15041119447,114309.15041119447,114309.15041119447,57833295882.65785,1.9319841819074535,0.019135583125670052
2025-10-01,114024.22783550054,114024.22783550054,114024.22783550054,114024.22783550054,57718901820.70616,-0.2492561397482218,-0.002495673000291787
2025-10-02,118503.24451752483,118503.24451752483,118503.24451752483,118503.24451752483,69920179085.4708,3.9281271770470028,0.03852938940799209
2025-10-03,120611.71911591051,120611.71911591051,120611.71911591051,120611.71911591051,71252850672.75252,1.7792547427457839,0.01763611290905914
2025-10-04,122250.15186842803,122250.15186842803,122250.15186842803,122250.15186842803,83155430408.51796,1.3584357842897132,0.013492917627592985
2025-10-05,122380.93708463266,122380.93708463266,122380.93708463266,122380.93708463266,35161626561.80918,0.10698163904563351,0.0010692445447119847
2025-10-06,123506.18520027678,123506.18520027678,123506.18520027678,123506.18520027678,72011486031.26575,0.9194635557218778,0.009152622230823172
2025-10-07,124773.50823074432,124773.50823074432,124773.50823074432,124773.50823074432,69605991064.72382,1.0261211034997553,0.01020892220266919
2025-10-08,121518.75593575071,121518.75593575071,121518.75593575071,121518.75593575071,76087884719.80028,-2.6085283175452445,-0.02643153890156935
2025-10-09,123352.50487523204,123352.50487523204,123352.50487523204,123352.50487523204,62576032795.36722,1.5090254383865354,0.01497752911578745
2025-10-10,121698.03066778315,121698.03066778315,121698.03066778315,121698.03066778315,72097306668.91356,-1.3412570819882008,-0.013503331820415857
2025-10-11,113201.74064138904,113201.74064138904,113201.74064138904,113201.74064138904,151002213089.8765,-6.981452353643814,-0.07237127566216818
2025-10-12,110853.11663883903,110853.11663883903,110853.11663883903,110853.11663883903,108643865752.17674,-2.074724283604612,-0.020965490852767856
2025-10-13,115189.5714637257,115189.5714637257,115189.5714637257,115189.5714637257,93857100744.12454,3.911892562312791,0.03837316718680881
2025-10-14,115222.28302116522,115222.28302116522,115222.28302116522,115222.28302116522,68935270367.04033,0.0283980199108802,0.00028393988436427125
2025-10-15,113156.56943826913,113156.56943826913,113156.56943826913,113156.56943826913,91211854988.91518,-1.7928073708768921,-0.018090728614178257
2025-10-16,110708.66960879423,110708.66960879423,110708.66960879423,110708.66960879423,68877328886.40259,-2.163285650693325,-0.02187027704850107
2025-10-17,108076.72862033188,108076.72862033188,108076.72862033188,108076.72862033188,84773160808.27399,-2.3773576159506815,-0.024060727835094255
2025-10-18,106443.61194984635,106443.61194984635,106443.61194984635,106443.61194984635,94325236794.78163,-1.5110715242155237,-0.015226045388614624
2025-10-19,107156.00337647724,107156.00337647724,107156.00337647724,107156.00337647724,34412835719.61292,0.6692664910380453,0.006670368455095734
2025-10-20,108621.134857428,108621.134857428,108621.134857428,108621.134857428,45373692612.394394,1.3672882851026413,0.013580252383546548
2025-10-21,110608.5714932665,110608.5714932665,110608.5714932665,110608.5714932665,60452111148.140076,1.8296960701498222,0.018131585512150224
2025-10-22,108486.10262716639,108486.10262716639,108486.10262716639,108486.10262716639,105841401713.00197,-1.9189008929830775,-0.019375507633198404
2025-10-23,107618.4266715404,107618.4266715404,107618.4266715404,107618.4266715404,83996418125.93103,-0.7998037855668327,-0.008030193731144152
2025-10-24,110048.51827291629,110048.51827291629,110048.51827291629,110048.51827291629,56192643013.57058,2.258062746812617,0.022329459095625163
2025-10-25,110997.80437129698,110997.80437129698,110997.80437129698,110997.80437129698,49120903424.344864,0.8626068876515847,0.008589076922262406
2025-10-26,111620.3093731354,111620.3093731354,111620.3093731354,111620.3093731354,23214874411.212166,0.5608264103640126,0.005592596342511165
2025-10-27,114476.01227508577,114476.01227508577,114476.01227508577,114476.01227508577,42483268634.18711,2.5584079796840964,0.025262284244795517
2025-10-28,114182.79442806762,114182.79442806762,114182.79442806762,114182.79442806762,63764801510.65889,-0.25613911699994274,-0.0025646771446726376
2025-10-29,112950.34863259472,112950.34863259472,112950.34863259472,112950.34863259472,66299512352.17796,-1.0793620892237898,-0.010852294601360404
2025-10-30,110046.66925837283,110046.66925837283,110046.66925837283,110046.66925837283,64235327509.05742,-2.5707573366302583,-0.026043787716947563
2025-10-31,108240.76528725718,108240.76528725718,108240.76528725718,108240.76528725718,72648897659.94229,-1.641034647650863,-0.016546487683334853
2025-11-01,109573.90555629115,109573.90555629115,109573.90555629115,109573.90555629115,58800487940.5146,1.2316434251882669,0.012241204057501929
2025-11-02,110014.13556776087,110014.13556776087,110014.13556776087,110014.13556776087,24938475577.849922,0.40176537400462564,0.004009604521371749
2025-11-03,110650.2092823146,110650.2092823146,110650.2092823146,110650.2092823146,35098774843.7742,0.5781745330007526,0.0057650951875724684
2025-11-04,106521.08673825761,106521.08673825761,106521.08673825761,106521.08673825761,75068433317.86293,-3.731689773420921,-0.038030994792491835
2025-11-05,101635.2740227234,101635.2740227234,101635.2740227234,101635.2740227234,108965721650.60309,-4.586709416079815,-0.04695230294032869
2025-11-06,103877.95965955159,103877.95965955159,103877.95965955159,103877.95965955159,77083907216.62631,2.2066016532082955,0.021826085127884066
2025-11-07,101322.6402945857,101322.6402945857,101322.6402945857,101322.6402945857,64118217249.57436,-2.4599244857529623,-0.024906861519002066
2025-11-08,103396.084215925,103396.084215925,103396.084215925,103396.084215925,93627003785.31018,2.0463777052305065,0.020257207343625006
2025-11-09,102290.13714655167,102290.13714655167,102290.13714655167,102290.13714655167,51095924202.31797,-1.0696218118509737,-0.010753833874974092
2025-11-10,104709.67861656273,104709.67861656273,104709.67861656273,104709.67861656273,59952468437.71812,2.3653712249349867,0.023378297792901216
2025-11-11,105909.07272321742,105909.07272321742,105909.07272321742,105909.07272321742,67546556819.52642,1.145447223696272,0.011389366466321865
2025-11-12,102960.77564500563,102960.77564500563,102960.77564500563,102960.77564500563,71008299178.73956,-2.7838002943495366,-0.02823282477015997
2025-11-13,101521.70859453593,101521.70859453593,101521.70859453593,101521.70859453593,63332414142.58827,-1.397684741062366,-0.014075443327215812
2025-11-14,99730.4533956204,99730.4533956204,99730.4533956204,99730.4533956204,100463341916.4732,-1.7644060799543504,-0.01780157275745942
2025-11-15,94456.39368235337,94456.39368235337,94456.39368235337,94456.39368235337,113198323665.38873,-5.288314184580489,-0.05433279514691243
2025-11-16,95508.31019889197,95508.31019889197,95508.31019889197,95508.31019889197,39062120798.23745,1.1136530578079062,0.011074976002743254
2025-11-17,94411.32947182967,94411.32947182967,94411.32947182967,94411.32947182967,72645149972.7847,-1.1485709722828141,-0.011552179948724971
2025-11-18,92036.7255045672,92036.7255045672,92036.7255045672,92036.7255045672,95794596045.06412,-2.5151684448750267,-0.025473393880737792
2025-11-19,92819.75921500899,92819.75921500899,92819.75921500899,92819.75921500899,103837258806.01602,0.8507839736246581,0.008471852042050101
2025-11-20,91363.27838693369,91363.27838693369,91363.27838693369,91363.27838693369,82897875507.45229,-1.5691495435810054,-0.015815910168723395
2025-11-21,86649.97257918229,86649.97257918229,86649.97257918229,86649.97257918229,99171039191.1295,-5.158862390850317,-0.052966929827507184
2025-11-22,85051.8019295002,85051.8019295002,85051.8019295002,85051.8019295002,135093457122.46469,-1.8443983328692348,-0.018616194381400844
2025-11-23,84682.62429147748,84682.62429147748,84682.62429147748,84682.62429147748,42644968955.2184,-0.4340621005640033,-0.00435006885058571
2025-11-24,86783.84766839583,86783.84766839583,86783.84766839583,86783.84766839583,60446592409.29218,2.4812922302525076,0.024510081105708792
2025-11-25,88229.35740719768,88229.35740719768,88229.35740719768,88229.35740719768,77606296173.43544,1.6656437547286407,0.01651924047169543
2025-11-26,87310.33159950442,87310.33159950442,87310.33159950442,87310.33159950442,67956444142.18749,-1.0416326659297148,-0.010470956280959969
2025-11-27,90474.22677969698,90474.22677969698,90474.22677969698,90474.22677969698,69690430587.90018,3.6237351550850283,0.03559622141058242
2025-11-28,91279.06057176423,91279.06057176423,91279.06057176423,91279.06057176423,59295194347.668594,0.8895724458933607,0.00885639059878798
2025-11-29,90950.37695910994,90950.37695910994,90950.37695910994,90950.37695910994,62833195066.53989,-0.3600865418590504,-0.0036073641398426596
2025-11-30,90841.45258193677,90841.45258193677,90841.45258193677,90841.45258193677,39253888201.69327,-0.11976242519824432,-0.0011983419770074028
2025-12-01,90406.28448571145,90406.28448571145,90406.28448571145,90406.28448571145,40334819409.843475,-0.479041322938778,-0.004801924034563501
2025-12-02,86281.49519776918,86281.49519776918,86281.49519776918,86281.49519776918,92988982967.24597,-4.562502829760895,-0.046698632659649464
2025-12-03,91344.73275150165,91344.73275150165,91344.73275150165,91344.73275150165,83138039128.81346,5.8682774818943795,0.05702547011010281
2025-12-04,93619.43750817103,93619.43750817103,93619.43750817103,93619.43750817103,81429135004.88295,2.4902418433448092,0.024597406530075038
2025-12-05,92140.70419795791,92140.70419795791,92140.70419795791,92140.70419795791,67878296355.02588,-1.5795152690209924,-0.015921225435594204
2025-12-06,89307.09154512963,89307.09154512963,89307.09154512963,89307.09154512963,50193142876.74388,-3.075310393483055,-0.031235904845130624
2025-12-07,89244.7620814118,89244.7620814118,89244.7620814118,89244.7620814118,24818678152.49986,-0.069792289323789,-0.0006981665547982597
2025-12-08,90162.90714007126,90162.90714007126,90162.90714007126,90162.90714007126,33912893266.90874,1.0287943373325392,0.010235382670875148
2025-12-09,90618.0535204608,90618.0535204608,90618.0535204608,90618.0535204608,45466493941.40448,0.5048044643042093,0.005035345983354336
2025-12-10,92723.21372069631,92723.21372069631,92723.21372069631,92723.21372069631,54575121853.64529,2.3231134618888927,0.022965399493213197
2025-12-11,92005.13714957413,92005.13714957413,92005.13714957413,92005.13714957413,52189659395.756485,-0.7744302017887228,-0.007774444849068072
2025-12-12,92494.17691640415,92494.17691640415,92494.17691640415,92494.17691640415,53232377699.408394,0.5315352837689691,0.0053012762092606415
2025-12-13,90307.26028567803,90307.26028567803,90307.26028567803,90307.26028567803,67750393558.62937,-2.364383038623763,-0.02392783125607619
2025-12-14,90257.4292885891,90257.4292885891,90257.4292885891,90257.4292885891,35222775785.402145,-0.05517939192406507,-0.0005519462135312587
2025-12-15,88230.77409367911,88230.77409367911,88230.77409367911,88230.77409367911,33808538697.042442,-2.2454164835893686,-0.022710098028467827
2025-12-16,86413.9190195637,86413.9190195637,86413.9190195637,86413.9190195637,50630498834.055145,-2.0592079042470512,-0.020807052185332096
2025-12-17,87821.88919109134,87821.88919109134,87821.88919109134,87821.88919109134,48317754254.70281,1.6293326208349335,0.016162014386454968
2025-12-18,86064.94716216,86064.94716216,86064.94716216,86064.94716216,48886793507.656334,-2.0005741679143596,-0.02020856619095159
2025-12-19,85450.3312009302,85450.3312009302,85450.3312009302,85450.3312009302,58649139178.511856,-0.7141304113877589,-0.007166925277985993
2025-12-20,88103.86075721023,88103.86075721023,88103.86075721023,88103.86075721023,51932451056.500565,3.105347304085293,0.03058106890893091
2025-12-21,88347.94310567998,88347.94310567998,88347.94310567998,88347.94310567998,17103607834.780054,0.2770393333186183,0.0027665628665445234
2025-12-22,88577.42038358838,88577.42038358838,88577.42038358838,88577.42038358838,22541294542.323105,0.259742637849425,0.002594058896528963
2025-12-23,88491.12020788102,88491.12020788102,88491.12020788102,88491.12020788102,41948947368.210236,-0.0974290912217124,-0.0009747658421129181
2025-12-24,87406.43636737975,87406.43636737975,87406.43636737975,87406.43636737975,46353794741.509995,-1.2257544462689118,-0.012333287748345544
2025-12-25,87642.60888119951,87642.60888119951,87642.60888119951,87642.60888119951,29100645180.040016,0.27020036925782254,0.002698359842921866
2025-12-26,87229.78066010943,87229.78066010943,87229.78066010943,87229.78066010943,22773603342.32636,-0.4710359793712593,-0.004721488498961781
2025-12-27,87305.95655961394,87305.95655961394,87305.95655961394,87305.95655961394,47130449135.786705,0.0873278585914683,0.0008728975000170055
2025-12-28,87807.003210775,87807.003210775,87807.003210775,87807.003210775,15670944599.660688,0.5738974417157205,0.005722569239480676
2025-12-29,87822.90829076794,87822.90829076794,87822.90829076794,87822.90829076794,17428479525.19913,0.01811368047119899,0.00018112040142177576
2025-12-30,87156.56266080117,87156.56266080117,87156.56266080117,87156.56266080117,53957962807.988785,-0.758737831546874,-0.007616308901423318
2025-12-31,88414.62856073362,88414.62856073362,88414.62856073362,88414.62856073362,39734225800.079216,1.443455158768292,0.014331365228489651
2026-01-01,87520.18048742875,87520.18048742875,87520.18048742875,87520.18048742875,37245075349.02766,-1.0116516778560625,-0.010168036495668076
2026-01-02,88727.67004249741,88727.67004249741,88727.67004249741,88727.67004249741,21163124465.205833,1.3796698639602312,0.013702390629032616
2026-01-03,89926.27924953419,89926.27924953419,89926.27924953419,89926.27924953419,50705395175.73333,1.35088547514286,0.013418423676318967
2026-01-04,90593.85443180417,90593.85443180417,90593.85443180417,90593.85443180417,23480735292.761147,0.7423582826300956,0.007396163650708552
2026-01-05,91373.21588108438,91373.21588108438,91373.21588108438,91373.21588108438,31050236622.948975,0.8602807046551808,0.008566013768405434
2026-01-06,93926.7956485658,93926.7956485658,93926.7956485658,93926.7956485658,59451605754.8414,2.794669907212999,0.02756331653713511
2026-01-07,93666.86387314305,93666.86387314305,93666.86387314305,93666.86387314305,57439451725.50999,-0.27673868104188815,-0.0027712231046060462
2026-01-08,91257.15544035907,91257.15544035907,91257.15544035907,91257.15544035907,47910812257.04945,-2.5726370384809183,-0.026063080897640003
2026-01-09,90983.51578142625,90983.51578142625,90983.51578142625,90983.51578142625,48319133568.469185,-0.29985556487310827,-0.0030030603239870825
2026-01-10,90504.89560340019,90504.89560340019,90504.89560340019,90504.89560340019,43664879516.319695,-0.5260515313299963,-0.005274400541023179
2026-01-11,90442.01907847001,90442.01907847001,90442.01907847001,90442.01907847001,13961660357.407768,-0.06947306497728789,-0.0006949720869397553
2026-01-12,90819.36598904192,90819.36598904192,90819.36598904192,90819.36598904192,19870776213.774654,0.4172252172350399,0.004163572462505596
2026-01-13,91134.96917951507,91134.96917951507,91134.96917951507,91134.96917951507,46923085427.627655,0.3475064894322477,0.0034690408083383724
2026-01-14,95260.4422971001,95260.4422971001,95260.4422971001,95260.4422971001,66844465446.74208,4.526772933294998,0.04427305292168958
2026-01-15,97007.78078881276,97007.78078881276,97007.78078881276,97007.78078881276,68433627980.993996,1.8342750144525022,0.01817655119045912
2026-01-16,95584.82797878512,95584.82797878512,95584.82797878512,95584.82797878512,59629891835.2242,-1.4668439979318992,-0.01477708529214899
2026-01-17,95516.07771987123,95516.07771987123,95516.07771987123,95516.07771987123,37208122951.606445,-0.07192591164064677,-0.0007195179073440027
2026-01-18,95099.53192554631,95099.53192554631,95099.53192554631,95099.53192554631,17839431205.011776,-0.43610018780980697,-0.004370538783864382
2026-01-19,93752.70577188236,93752.70577188236,93752.70577188236,93752.70577188236,23132534225.645782,-1.4162279523293408,-0.014263521619907963
2026-01-20,92558.46334372147,92558.46334372147,92558.46334372147,92558.46334372147,43338958368.50777,-1.273821825544652,-0.012820044984785246
2026-01-21,88312.84053255555,88312.84053255555,88312.84053255555,88312.84053255555,60578606228.98298,-4.586963371895592,-0.04695496458371393
2026-01-22,89354.34377512129,89354.34377512129,89354.34377512129,89354.34377512129,62357735672.95213,1.1793338729511271,0.011724339269831557
2026-01-23,89443.39744146909,89443.39744146909,89443.39744146909,89443.39744146909,39301750755.698135,0.09966349993226764,0.0009961386883949267
2026-01-24,89412.39849953113,89412.39849953113,89412.39849953113,89412.39849953113,43393369570.58639,-0.03465760785555938,-0.0003466361499246412
